tr_id,p_id,c_id,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,tr_date,product_first_sold_date
252,78,3089,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2017-12-03,2013-09-16
253,2,3123,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2017-12-30,2010-11-05
254,67,2692,FALSE,Approved,Solex,Standard,medium,large,1071.23,380.74,2017-07-26,1999-06-23
255,67,2801,TRUE,Cancelled,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-04-01,2005-10-22
256,13,1580,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,2017-10-22,2011-03-16
257,65,352,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2017-03-22,2015-05-21
258,49,1777,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2017-06-15,2012-06-04
259,87,142,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,2017-07-06,1997-08-25
260,31,3393,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2017-12-28,2011-03-16
261,17,599,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,2017-05-09,2009-03-08
262,91,1258,FALSE,Approved,Solex,Standard,medium,medium,100.35,75.26,2017-01-18,1999-07-26
263,53,3405,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2017-10-22,2000-05-22
264,38,3198,FALSE,Approved,Solex,Standard,medium,medium,1577.53,826.51,2017-01-30,1993-07-20
265,20,834,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2017-06-26,2010-05-05
266,44,3467,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2017-11-07,2011-05-09
267,69,3436,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2017-08-13,2014-10-10
268,68,1516,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2017-08-27,2010-08-20
269,11,2833,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2017-01-25,2013-03-12
270,2,2362,FALSE,Approved,Solex,Standard,medium,medium,71.49,53.62,2017-02-13,2005-08-09
271,27,2337,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,2017-07-11,1999-06-23
272,0,2149,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2017-04-30,2004-01-16
273,81,2133,FALSE,Approved,Solex,Standard,medium,medium,1151.96,649.49,2017-05-19,1997-02-09
274,6,360,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2017-05-26,2014-03-03
275,76,2969,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2017-02-03,2014-10-10
276,18,1720,FALSE,Approved,Solex,Standard,medium,medium,575.27,431.45,2017-04-28,1993-10-02
277,18,2904,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2017-03-23,1998-12-16
278,9,754,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2017-06-03,1991-11-07
279,35,1826,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-04-25,2016-11-14
280,93,2487,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2017-04-08,2016-03-29
281,40,2815,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2017-02-18,2006-02-02
282,1,541,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-05-04,2004-09-28
283,16,302,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,2017-03-29,1994-09-09
284,44,2024,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2017-10-03,2012-06-04
285,48,142,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2017-07-27,2014-07-28
286,56,768,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,2017-08-07,1993-07-20
287,36,2147,TRUE,Approved,Solex,Standard,low,medium,1289.85,74.51,2017-02-07,2012-06-04
288,36,529,TRUE,Approved,Solex,Standard,low,medium,945.04,507.58,2017-11-20,2006-02-02
289,13,825,FALSE,Approved,Solex,Standard,medium,medium,1163.89,589.27,2017-02-23,1994-09-09
290,55,624,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2017-04-05,1993-07-20
291,38,2302,FALSE,Approved,Solex,Standard,medium,medium,1577.53,826.51,2017-11-07,2011-05-09
292,64,3380,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2017-10-28,2015-06-17
293,0,314,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2017-11-19,2007-08-04
294,79,1079,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2017-08-25,2003-09-09
295,11,1643,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2017-01-20,2007-08-04
296,91,1524,TRUE,Approved,Solex,Standard,medium,medium,100.35,75.26,2017-03-14,2003-09-10
297,18,3205,TRUE,Approved,Solex,Standard,medium,medium,575.27,431.45,2017-04-14,2013-03-12
298,17,2860,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,2017-11-20,1996-11-09
299,13,772,FALSE,Approved,Solex,Standard,medium,medium,1163.89,589.27,2017-05-24,2016-07-09
300,4,323,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2017-03-25,2004-08-17
301,78,2530,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2017-03-24,1997-01-25
302,42,2426,TRUE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,2017-03-17,1999-12-04
303,48,1883,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2017-11-18,2014-07-28
304,12,2745,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2017-04-07,2016-07-09
305,77,2819,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2017-01-04,2011-01-10
306,25,792,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2017-12-13,2015-10-18
307,35,923,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-04-20,2016-11-14
308,7,3353,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2017-07-21,2004-09-28
309,68,3394,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2017-11-27,2010-08-20
310,75,3213,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2017-10-21,2004-07-25
311,77,3260,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2017-03-07,2011-05-09
312,1,1015,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-12-04,2016-11-14
313,81,2266,FALSE,Approved,Solex,Standard,medium,medium,1151.96,649.49,2017-01-25,1999-12-04
314,6,58,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2017-08-20,2007-08-04
315,40,3118,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2017-12-18,2003-07-21
316,62,1414,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,2017-08-01,2015-04-11
317,90,2202,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2017-06-19,1999-07-26
318,32,2144,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2017-05-31,1992-10-11
319,65,1033,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2017-10-09,2002-08-31
320,15,2157,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2017-06-20,2005-12-07
321,36,1097,FALSE,Approved,Solex,Standard,low,medium,945.04,507.58,2017-01-23,2008-03-19
322,12,2757,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2017-04-19,2004-08-17
323,67,87,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-11-08,2005-10-22
324,87,2049,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2017-10-11,2010-08-20
325,62,952,TRUE,Approved,Solex,Standard,medium,medium,478.16,298.72,2017-11-14,1992-10-02
326,55,1745,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2017-01-20,1993-06-23
327,1,40,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-05-09,2016-11-14
328,98,372,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2017-10-17,1991-05-06
329,79,1627,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2017-08-11,2003-09-09
330,1,444,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-11-15,2012-09-15
331,61,217,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,2017-05-23,1991-07-10
332,71,1656,TRUE,Approved,Solex,Standard,high,large,1842.92,1105.75,2017-08-02,2006-05-22
333,58,485,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2017-12-16,2001-11-25
334,86,2252,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2017-02-21,1999-07-20
335,95,3103,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2017-11-01,2003-09-10
336,55,506,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2017-10-05,2003-07-21
337,82,1615,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2017-10-30,2013-09-16
338,32,1881,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2017-01-02,2003-03-18
339,65,2903,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2017-12-04,2002-08-31
340,49,1274,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2017-12-16,2012-06-04
341,1,1443,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-08-27,2005-08-09
342,24,2091,FALSE,Approved,Solex,Road,medium,large,1777.8,820.78,2017-03-14,2011-05-07
343,61,1478,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,2017-03-11,1991-07-10
344,7,1493,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2017-07-09,1992-10-11
345,84,1614,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2017-03-21,1992-10-02
346,48,476,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2017-07-19,2014-07-28
347,16,1777,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,2017-04-12,1994-09-09
348,40,940,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2017-08-11,2006-02-02
349,100,2930,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,2017-10-20,1991-05-06
350,27,2354,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,2017-10-26,1999-06-23
351,59,1582,FALSE,Approved,Solex,Standard,medium,large,1061.56,733.58,2017-06-15,1993-07-20
352,34,416,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2017-06-19,1995-12-19
353,18,1013,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2017-04-20,2015-08-10
354,83,533,FALSE,Approved,Solex,Touring,medium,large,2083.94,675.03,2017-11-14,2013-09-16
355,82,968,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2017-03-22,1993-05-26
356,88,727,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2017-07-09,1998-12-16
357,77,1160,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2017-04-13,2011-01-10
358,6,3425,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2017-12-06,1991-11-07
359,10,1614,TRUE,Approved,Solex,Standard,medium,medium,1945.43,333.18,2017-11-10,2002-08-31
360,69,2140,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2017-04-26,2011-01-10
361,15,2589,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2017-01-31,2009-04-12
362,7,2920,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2017-09-22,2014-03-03
363,73,62,TRUE,Approved,Solex,Standard,medium,medium,1945.43,333.18,2017-08-14,2002-08-31
364,32,1112,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2017-09-13,2002-03-22
365,39,1995,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2017-05-03,2007-12-11
366,28,1965,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,2017-08-22,2016-11-22
367,0,1614,FALSE,Approved,Nio Cycles,Standard,"","",850.89,556.0469512,2017-03-10,2004-08-17
368,25,366,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2017-01-24,2012-04-10
369,32,2682,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,2017-07-29,2013-06-09
370,78,2993,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2017-08-03,2004-07-25
371,44,1887,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2017-08-28,2011-05-09
372,56,1692,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,2017-08-16,2012-05-18
373,1,1927,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-06-24,2012-09-15
374,15,2567,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2017-03-07,2005-12-07
375,17,3276,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2017-07-05,1993-04-20
376,0,1808,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,2017-02-09,2012-12-02
377,7,2368,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2017-10-17,2004-09-28
378,53,470,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2017-10-27,1997-02-09
379,20,3270,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2017-03-03,2016-02-04
380,3,1683,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-08-20,2012-09-15
381,14,880,TRUE,Approved,Solex,Standard,high,large,1842.92,1105.75,2017-09-18,1995-10-24
382,83,309,TRUE,Approved,Solex,Touring,medium,large,2083.94,675.03,2017-12-02,2015-08-02
383,39,1698,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2017-11-28,2011-05-09
384,67,1434,FALSE,Approved,Solex,Standard,medium,large,1071.23,380.74,2017-08-28,1996-04-05
385,40,2712,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2017-05-14,1993-06-23
386,13,892,FALSE,Approved,Solex,Standard,medium,medium,1163.89,589.27,2017-10-01,2005-12-07
387,100,832,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,2017-10-15,1991-05-06
388,35,1033,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,2017-05-03,2010-06-07
389,17,2834,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,2017-02-15,1996-11-09
390,79,3015,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2017-01-04,2007-08-04
391,86,3484,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2017-10-12,1997-10-04
392,9,2775,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2017-03-19,2014-03-03
393,58,1208,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2017-08-30,2015-10-18
394,58,2109,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2017-06-29,1997-10-04
395,43,3195,TRUE,Approved,Solex,Standard,medium,medium,1151.96,649.49,2017-10-12,1999-12-04
396,88,3366,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2017-06-27,2000-11-03
397,15,2492,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2017-02-27,2009-04-12
398,6,389,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2017-03-12,2003-08-05
399,83,1306,TRUE,Approved,Solex,Touring,medium,large,2083.94,675.03,2017-12-18,2004-08-07
400,0,552,TRUE,Approved,Solex,Standard,medium,medium,71.49,53.62,2017-07-24,2003-02-07
401,82,3009,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2017-05-05,1991-08-05
402,88,2925,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2017-06-14,1993-04-20
403,14,140,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2017-02-17,2003-08-05
404,67,209,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-09-14,2007-08-04
405,76,225,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2017-06-19,2014-10-10
406,0,1595,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2017-04-17,2004-01-16
407,0,2559,TRUE,Approved,Nio Cycles,Standard,"","",710.59,556.0469512,2017-06-14,2004-08-17
408,18,769,FALSE,Approved,Solex,Standard,medium,medium,575.27,431.45,2017-12-11,2004-12-18
409,23,1282,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2017-05-08,2011-05-07
410,82,2377,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2017-03-07,2011-01-10
411,62,3355,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,2017-12-30,1993-06-23
412,20,2350,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2017-05-11,1993-05-26
413,60,720,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2017-09-09,2014-07-28
414,65,3249,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2017-02-02,1993-05-26
415,76,2939,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2017-10-01,1991-07-10
416,17,1035,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,2017-11-03,2016-02-04
417,73,492,FALSE,Approved,Solex,Standard,medium,medium,1945.43,333.18,2017-10-02,2002-08-31
418,39,3100,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2017-12-10,2010-06-07
419,34,1586,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2017-04-19,2004-08-17
420,97,31,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2017-05-25,2014-03-03
421,9,887,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,2017-04-28,1991-08-05
422,11,3356,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2017-08-26,1996-11-09
423,82,2498,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2017-09-15,2016-02-04
424,96,3415,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2017-03-03,2004-01-16
425,28,2828,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.13,2017-09-06,2014-03-03
426,39,3117,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2017-04-24,2010-06-07
427,70,2850,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2017-11-19,2014-10-10
428,62,2779,TRUE,Approved,Solex,Standard,medium,medium,478.16,298.72,2017-11-30,1998-12-17
429,84,683,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2017-12-15,2004-12-18
430,21,2342,FALSE,Approved,Solex,Standard,medium,large,1071.23,380.74,2017-10-26,1996-04-05
431,7,3388,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2017-02-12,2004-09-28
432,79,1968,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2017-06-19,2003-09-09
433,39,2923,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2017-12-17,2007-12-11
434,67,15,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-03-10,2005-10-22
435,4,2659,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,2017-07-22,1998-12-17
436,96,3417,TRUE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2017-09-26,2002-10-10
437,13,1862,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,2017-08-27,2008-03-19
438,76,1670,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2017-04-17,2014-10-10
439,33,2126,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2017-12-05,2003-03-18
440,54,2702,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2017-10-20,2015-10-18
441,93,125,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2017-02-25,2000-11-03
442,63,750,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,2017-04-24,2005-10-22
443,52,359,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2017-01-25,2015-10-18
444,33,2820,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2017-09-10,1997-05-10
445,65,850,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2017-11-25,2015-05-21
446,50,3072,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2017-05-23,2009-04-12
447,0,820,FALSE,Approved,Solex,Standard,medium,medium,71.49,53.62,2017-06-23,2012-12-02
448,4,919,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2017-09-28,2004-09-28
449,26,1250,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,2017-03-31,1993-05-26
450,5,1655,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2017-05-01,2007-08-04
451,29,1194,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2017-12-02,2016-11-22
452,80,234,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2017-03-20,2012-05-18
453,9,724,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2017-11-22,1993-06-23
454,9,1976,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2017-05-03,1991-11-07
455,24,193,TRUE,Approved,Solex,Road,medium,large,1777.8,820.78,2017-08-16,2016-12-06
456,84,1588,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2017-01-30,2015-04-11
457,100,290,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,2017-10-10,1991-05-06
458,7,167,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2017-03-25,2010-06-07
459,51,2821,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2017-04-29,2012-04-10
460,21,1201,FALSE,Approved,Solex,Standard,medium,large,1071.23,380.74,2017-08-07,1996-04-05
461,46,893,FALSE,Approved,Solex,Standard,low,medium,1289.85,74.51,2017-07-09,2007-12-11
462,62,2794,TRUE,Approved,Solex,Standard,medium,medium,478.16,298.72,2017-09-05,2012-05-18
463,96,3166,TRUE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2017-07-14,2002-10-10
464,81,1422,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,2017-10-13,2004-08-07
465,31,3476,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2017-04-17,2006-11-10
466,13,505,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,2017-06-24,1997-05-10
467,59,1132,FALSE,Approved,Solex,Standard,medium,large,1061.56,733.58,2017-10-15,1993-06-23
468,53,2363,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2017-11-02,1993-07-20
469,12,1816,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2017-10-11,2004-08-17
470,18,73,FALSE,Approved,Solex,Standard,medium,medium,575.27,431.45,2017-04-30,1993-07-15
471,18,647,TRUE,Approved,Solex,Standard,medium,medium,575.27,431.45,2017-01-21,1999-07-26
472,2,1304,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2017-02-09,2010-11-05
473,25,344,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2017-11-11,1993-07-20
474,18,1001,TRUE,Approved,Solex,Standard,medium,medium,575.27,431.45,2017-10-07,2013-03-12
